ID,saldo_var30,var15,saldo_var5,ind_var30,var38,TARGET
91759,10816.41,32,3.0,1,49825.47,0
91762,3.0,27,3.0,1,143993.82,0
91766,3.0,24,3.0,1,65621.31,0
91767,3.0,26,3.0,1,117310.979016494,0
91771,3.3,23,3.3,1,77197.26,0
91775,191.55,60,191.55,1,89054.4,0
91777,153000.0,64,153000.0,1,275446.26,0
91784,1331.73,66,1331.73,1,100537.77,0
91785,90.0,23,90.0,1,98466.54,0
91786,0.0,24,0.0,0,121212.81,0
91788,120.18,24,120.18,1,225878.28,0
91789,969.75,50,969.75,1,49595.13,0
91790,3.0,23,3.0,1,136255.26,0
91793,3.0,24,3.0,1,95666.07,0
91794,3.0,25,3.0,1,422573.94,0
91796,0.0,31,0.0,0,357137.94,0
91798,77.61,29,0.0,1,94466.76,0
91799,0.0,33,0.0,0,147308.01,1
91800,90.0,23,90.0,1,73760.7,0
91801,60.0,29,60.0,1,34968.27,0
91802,0.0,50,0.0,0,212743.05,0
91805,3.0,33,3.0,1,117310.979016494,0
91807,30.0,40,30.0,1,61730.28,0
91808,24.33,35,24.33,1,117310.979016494,0
91809,90.0,31,90.0,1,122945.25,0
91814,105060.0,89,60.0,1,144525.93,0
91816,707.97,34,707.97,1,115146.03,0
91819,1.5,28,1.5,1,181087.68,0
91821,288652.65,44,277.65,1,87202.95,0
91823,0.0,29,0.0,0,55269.96,0
91827,15.0,45,15.0,1,49121.46,0
91828,90.0,22,90.0,1,117310.979016494,0
91829,3.0,23,3.0,1,53242.44,0
91830,3.0,24,3.0,1,225546.54,0
91831,3.0,24,3.0,1,61047.3,0
91834,70506.0,46,70506.0,1,154034.73,0
91837,3.0,24,3.0,1,163883.31,0
91839,403734.03,38,0.0,1,117310.979016494,0
91840,42.6,58,0.0,1,108257.88,0
91844,9.48,31,9.48,1,57105.18,0
91845,6.0,23,6.0,1,66072.51,0
91847,3.0,24,3.0,1,19679.82,0
91849,0.0,25,0.0,0,111930.93,0
91852,1596.72,41,0.0,1,124933.23,0
91853,0.0,43,0.0,0,146486.73,0
91857,3.0,23,3.0,1,117310.979016494,0
91858,174012.69,42,12.0,1,70787.97,0
91860,3.0,23,3.0,1,107792.4,0
91865,-44.19,53,-44.19,1,120947.97,0
91867,90.0,23,90.0,1,90162.21,0
91868,6.0,26,6.0,1,95721.15,0
91869,12514.65,47,12514.65,1,76377.51,0
91871,90030.0,64,0.0,1,51827.52,0
91874,24000.0,34,0.0,1,64942.98,0
91875,3.0,26,3.0,1,68512.65,0
91877,1041.75,73,1041.75,1,45491.16,0
91878,770.19,37,770.19,1,51304.8,0
91882,105216.99,50,0.0,1,35689.95,0
91885,3.0,26,3.0,1,30014.4,0
91886,0.0,23,0.0,0,214702.71,0
91889,1255.5,34,1255.5,1,226806.96,0
91894,90.0,22,90.0,1,28775.4,0
91896,90.0,23,90.0,1,117310.979016494,0
91898,0.0,23,0.0,0,47191.08,0
91899,3.0,22,3.0,1,117310.979016494,0
91901,108453.0,46,0.0,1,117310.979016494,0
91903,3.0,23,3.0,1,66288.33,0
91904,0.0,93,0.0,0,27741.72,0
91908,90.0,25,90.0,1,87163.26,0
91909,3.0,23,3.0,1,113027.22,0
91911,0.0,34,0.0,0,81082.08,0
91917,0.0,23,0.0,0,18073.59,0
91919,0.0,42,0.0,0,117310.979016494,0
91920,15.0,31,15.0,1,96430.14,0
91921,3.0,22,3.0,1,133978.89,0
91922,461338.32,52,11338.32,1,80811.09,0
91923,0.0,30,0.0,0,117310.979016494,0
91925,3.0,24,3.0,1,276943.95,0
91927,0.0,31,0.0,0,91662.93,0
91930,90.0,24,90.0,1,69476.16,0
91931,4200.0,62,4200.0,1,232731.18,0
91934,3.0,23,3.0,1,132989.64,0
91937,240090.0,57,90.0,1,95788.89,0
91938,0.0,31,0.0,0,44951.4,1
91940,0.0,29,0.0,0,46191.42,0
91941,14623.56,52,0.0,1,45585.75,0
91942,150.0,24,150.0,1,68158.8,0
91943,0.0,23,0.0,0,52026.06,0
91949,90.0,23,90.0,1,151324.2,0
91950,90.0,52,90.0,1,156307.83,0
91951,0.0,23,0.0,0,80912.91,0
91952,793.17,23,793.17,1,181166.61,0
91955,0.0,30,0.0,0,108720.3,0
91956,13.29,26,13.29,1,82906.74,0
91957,0.0,23,0.0,0,153156.99,0
91958,2584.56,38,2584.56,1,69576.36,0
91959,0.0,36,0.0,0,117310.979016494,0
91961,55638.45,48,0.0,1,117310.979016494,0
91962,0.0,23,0.0,0,216132.18,0
91965,0.0,23,0.0,0,39110.31,0
91975,3.0,30,3.0,1,38476.56,0
91976,1440.0,14,0.0,1,215791.35,0
91977,90000.0,56,2.88,1,186619.29,0
91980,26.13,24,26.13,1,75354.63,0
91985,6.0,23,6.0,1,117310.979016494,0
91987,1527.6,32,1527.6,1,161047.02,0
91988,1650.0,33,1650.0,1,116855.91,0
91990,60.0,25,60.0,1,136497.3,0
91991,1500.0,32,1500.0,1,33325.08,0
91996,3.0,23,3.0,1,174423.18,0
92000,0.0,23,0.0,0,117310.979016494,0
92007,1377.27,39,0.0,1,132434.19,0
92010,0.0,38,0.0,0,74797.8,0
92011,3097.59,43,3097.59,1,65464.02,1
92013,3.0,23,3.0,1,138380.28,0
92014,3.0,24,3.0,1,49884.63,0
92015,2.82,46,2.82,1,97293.24,0
92016,30.0,23,30.0,1,104253.9,0
92017,0.0,25,0.0,0,161281.86,0
92018,2850.0,23,2850.0,1,59140.98,0
92023,1170.0,40,1170.0,1,61589.07,0
92029,6.0,23,6.0,1,84359.61,0
92034,150395.37,58,3.0,1,100545.39,0
92035,90.0,31,90.0,1,39359.55,0
92038,3570.0,51,3570.0,1,108692.43,0
92040,0.0,36,0.0,0,117310.979016494,0
92042,3.0,25,3.0,1,88961.88,0
92043,213.81,30,213.81,1,117310.979016494,0
92045,90.0,23,90.0,1,160394.4,0
92047,0.0,24,0.0,0,70195.92,0
92048,0.0,23,0.0,0,66447.39,0
92049,30.0,32,30.0,1,100913.79,0
92050,0.0,49,0.0,0,133014.24,0
92053,105.27,23,105.27,1,169970.64,0
92061,1956.03,35,600.0,1,117310.979016494,0
92063,3.0,23,3.0,1,151886.01,0
92064,3.0,24,3.0,1,157827.6,0
92065,120.63,23,120.63,1,107951.52,0
92066,3.0,23,3.0,1,68661.81,0
92067,0.0,25,0.0,0,159324.3,0
92068,0.0,48,0.0,0,174858.42,0
92069,0.0,26,0.0,0,54855.9,0
92070,60.0,45,60.0,1,69592.53,0
92071,3.0,23,3.0,1,58467.36,0
92072,4411.83,32,4411.83,1,97233.09,0
92073,3.0,61,3.0,1,56928.69,0
92075,437.55,39,437.55,1,365358.27,0
92076,0.0,33,0.0,0,85789.44,0
92077,150.0,34,150.0,1,140494.56,0
92079,213903.0,42,0.0,1,117310.979016494,0
92080,254135.94,53,1808.61,1,117322.02,0
92081,0.0,23,0.0,0,17033.82,0
92083,3.0,27,3.0,1,72003.93,0
92084,1999.23,62,1999.23,1,49732.2,0
92087,0.0,23,0.0,0,318211.44,0
92090,0.0,23,0.0,0,62786.61,0
92091,3000.0,48,3000.0,1,179723.13,0
92095,753.45,34,753.45,1,98596.26,0
92096,3.0,26,3.0,1,117310.979016494,0
92099,3.0,41,3.0,1,116228.43,0
92100,150300.0,48,300.0,1,70167.27,0
92102,0.0,23,0.0,0,80815.08,0
92103,3.0,27,3.0,1,88632.51,0
92104,3.0,24,3.0,1,74327.67,0
92105,0.0,64,0.0,0,66536.49,0
92108,30.0,26,30.0,1,183329.91,0
92109,3.0,23,3.0,1,117310.979016494,0
92110,0.0,37,0.0,0,47550.39,0
92111,90.0,22,90.0,1,48102.0,0
92113,510.0,51,510.0,1,125987.82,0
92116,0.0,26,0.0,0,117310.979016494,0
92117,3.0,23,3.0,1,117310.979016494,0
92124,102823.8,34,6823.62,1,130214.49,0
92125,9362.25,37,9362.25,1,117310.979016494,0
92127,0.0,23,0.0,0,117310.979016494,0
92129,93.0,23,93.0,1,117310.979016494,0
92131,0.0,23,0.0,0,117310.979016494,0
92132,3.0,24,3.0,1,77883.15,0
92133,3.0,33,3.0,1,157867.77,0
92136,210003.0,72,3.0,1,148200.21,0
92137,5.85,38,5.85,1,67466.61,0
92139,0.0,45,0.0,0,71284.2,0
92144,0.0,40,0.0,0,117310.979016494,1
92147,0.0,33,0.0,0,67995.75,1
92148,0.0,23,0.0,0,72110.28,0
92150,3000.0,38,0.0,1,578135.19,0
92151,0.0,23,0.0,0,117310.979016494,0
92152,270.75,29,270.75,1,60241.17,0
92154,60.0,22,60.0,1,205952.76,0
92155,3.0,24,3.0,1,114178.14,0
92156,3.72,37,3.72,1,128663.55,0
92158,4040.67,55,4040.67,1,33728.31,0
92159,3.0,25,3.0,1,103667.04,0
92160,30.0,27,30.0,1,117310.979016494,0
92162,480.0,39,480.0,1,125454.99,0
92163,60.0,61,60.0,1,117310.979016494,0
92168,360.0,50,360.0,1,127669.92,0
92169,150003.0,50,3.0,1,72071.34,0
92170,3.0,23,3.0,1,69445.14,0
92172,39000.0,49,0.0,1,132263.97,0
92174,0.0,23,0.0,0,42004.05,0
92176,3.0,23,3.0,1,78631.05,0
92178,8956.53,24,0.0,1,292383.21,0
92182,6.0,23,6.0,1,117310.979016494,0
92183,0.0,24,0.0,0,105514.83,0
92185,135.0,23,135.0,1,125567.16,0
92191,3.0,23,3.0,1,117310.979016494,0
92193,60000.0,34,0.0,1,76774.5,0
92194,0.0,26,0.0,0,70613.55,0
92195,1502.16,17,0.0,1,337597.68,0
92197,30.0,23,30.0,1,83778.84,0
92203,0.0,28,0.0,0,117310.979016494,0
92204,0.0,45,0.0,0,55996.32,0
92205,1316.82,40,0.0,1,64443.51,0
92207,2034.45,42,2034.45,1,61843.2,0
92208,3.0,23,3.0,1,94207.23,0
92209,6.0,32,6.0,1,152843.88,0
92210,3.0,28,3.0,1,90668.64,0
92213,3.0,24,3.0,1,31927.14,0
92214,120.0,32,120.0,1,63999.42,0
92217,150.0,23,150.0,1,117310.979016494,0
92223,3.0,23,3.0,1,67114.05,0
92225,126.57,49,0.0,1,555605.55,0
92226,609.06,50,609.06,1,99389.88,0
92228,0.0,70,0.0,0,109323.87,0
92231,3628.38,45,0.0,1,98983.74,0
92232,30.0,41,30.0,1,95169.18,0
92234,3.0,34,3.0,1,41570.91,0
92238,0.0,50,0.0,0,140825.16,1
92239,5899.86,45,0.0,1,100169.37,0
92246,3.0,25,3.0,1,107185.83,0
92247,0.0,23,0.0,0,91965.84,0
92251,15.0,23,15.0,1,117310.979016494,0
92252,60.0,24,60.0,1,40286.4,0
92253,45.0,24,45.0,1,35035.56,0
92254,0.0,23,0.0,0,127342.92,0
92255,0.0,41,0.0,0,22718.01,1
92257,0.0,38,0.0,0,76493.43,0
92262,990.0,22,990.0,1,117744.54,0
92263,0.0,23,0.0,0,56865.15,0
92267,90.0,70,90.0,1,109239.12,0
92268,15.0,50,15.0,1,312491.22,0
92270,24.42,42,24.42,1,117310.979016494,0
92271,4458.9,33,4458.9,1,54569.01,0
92276,390.0,23,390.0,1,67410.3,0
92277,180276.42,45,45.0,1,45236.79,0
92279,45000.0,36,45000.0,1,107360.91,0
92280,432.33,55,432.33,1,117310.979016494,0
92282,90.0,23,90.0,1,117310.979016494,0
92286,3.0,23,3.0,1,60259.77,0
92287,3.0,31,3.0,1,81458.58,0
92289,83736.93,35,0.0,1,100968.45,0
92290,0.0,25,0.0,0,19709.19,0
92291,4278.15,52,0.0,1,62565.6,0
92292,9.0,28,9.0,1,193940.49,0
92295,90.0,26,90.0,1,95948.43,0
92297,30.0,41,30.0,1,91939.68,0
92298,0.0,27,0.0,0,432550.68,0
92300,184.77,36,184.77,1,51106.74,0
92301,3.0,26,3.0,1,49050.93,1
92302,317.4,23,317.4,1,117310.979016494,0
92306,58.53,25,58.53,1,52320.75,0
92307,17.73,36,17.73,1,60406.44,0
92308,3.0,23,3.0,1,89775.0,0
92309,3.0,23,3.0,1,69909.96,0
92312,0.0,46,0.0,0,103492.41,0
92313,0.0,34,0.0,0,60289.26,0
92315,3.0,24,3.0,1,28025.37,0
92316,0.0,23,0.0,0,204193.47,0
92318,1350.54,42,1350.54,1,222794.79,0
92319,270030.0,57,30.0,1,128472.18,0
92321,29.19,26,29.19,1,88268.04,0
92325,0.0,39,0.0,0,48686.67,1
92326,120.0,23,120.0,1,85717.62,0
92327,300787.77,95,3.0,1,160622.16,0
92328,0.0,23,0.0,0,127719.54,0
92331,1155.0,56,1155.0,1,104877.03,0
92332,0.0,55,0.0,0,21848.31,1
92333,120.0,65,120.0,1,217269.69,0
92335,0.0,23,0.0,0,52226.43,0
92339,199.65,29,199.65,1,92341.77,0
92340,3.0,25,3.0,1,55411.41,0
92341,300.0,31,300.0,1,67166.94,0
92342,90.0,26,90.0,1,310024.8,0
92345,60.0,23,60.0,1,622278.21,0
92347,125476.62,41,0.0,1,158843.07,0
92348,3.0,63,3.0,1,117310.979016494,0
92349,660.0,39,660.0,1,117310.979016494,0
92351,534.3,25,534.3,1,33254.22,0
92358,0.0,36,0.0,0,74218.44,0
92359,0.0,23,0.0,0,72180.78,0
92366,0.0,44,0.0,0,68704.74,0
92367,0.0,34,0.0,0,112108.35,0
92376,300.0,23,300.0,1,296200.2,0
92377,165.93,23,165.93,1,57751.2,0
92378,12.39,23,12.39,1,117310.979016494,0
92379,3.0,28,3.0,1,126973.26,0
92380,363486.36,88,0.0,1,117310.979016494,0
92381,0.0,44,0.0,0,32740.74,0
92382,3.0,24,3.0,1,54076.56,0
92384,0.0,23,0.0,0,331203.45,0
92386,0.0,28,0.0,0,66406.35,0
92389,0.0,23,0.0,0,83111.52,0
92390,10978.05,48,10978.05,1,117310.979016494,0
92391,346.95,32,346.95,1,85322.13,0
92393,3.0,26,3.0,1,44917.14,0
92396,3.0,30,3.0,1,99707.13,0
92397,3.0,24,3.0,1,55829.19,0
92398,3.0,23,3.0,1,117310.979016494,0
92402,3.0,24,3.0,1,117310.979016494,0
92403,6.0,65,6.0,1,100118.58,0
92405,9.0,50,9.0,1,145880.31,0
92407,0.0,25,0.0,0,65429.4,0
92408,0.0,34,0.0,0,117310.979016494,0
92410,3.0,23,3.0,1,44091.12,0
92412,0.0,51,0.0,0,37338.9,0
92413,3.0,25,3.0,1,42441.9,0
92415,300.0,67,300.0,1,91823.25,0
92416,5796.81,37,5796.81,1,47204.7,0
92417,90.0,22,90.0,1,117310.979016494,0
92422,0.0,23,0.0,0,46145.85,0
92423,6.0,23,6.0,1,70582.29,0
92424,6015.0,83,6015.0,1,117310.979016494,0
92429,3.0,36,3.0,1,20536.35,0
92430,150189.42,91,3.0,1,335442.96,0
92432,0.0,23,0.0,0,62026.56,0
92434,0.0,33,0.0,0,144181.2,0
92435,1266.72,41,1266.72,1,78750.45,0
92438,20704.11,48,60.0,1,109875.6,0
92440,0.0,23,0.0,0,80719.02,0
92441,22.8,29,22.8,1,141108.75,0
92442,30.0,53,30.0,1,59081.82,0
92445,89465.61,50,14465.61,1,358771.53,0
92446,7.29,59,7.29,1,97325.79,0
92448,9.0,23,9.0,1,648935.52,0
92452,135.0,35,135.0,1,62660.88,0
92453,3.0,36,3.0,1,61633.89,0
92454,3.0,31,3.0,1,108098.37,0
92455,1.86,45,1.86,1,50563.38,1
92456,1380.0,54,1380.0,1,36859.02,0
92457,90.0,23,90.0,1,65473.53,0
92461,30.0,26,30.0,1,76207.74,0
92464,0.0,39,0.0,0,44460.09,0
92466,0.0,34,0.0,0,65923.26,0
92468,0.0,28,0.0,0,72160.05,0
92469,330.81,27,330.81,1,117310.979016494,0
92470,0.0,60,0.0,0,156408.72,1
92472,0.0,23,0.0,0,117310.979016494,0
92475,15.0,23,15.0,1,117310.979016494,0
92476,0.0,23,0.0,0,51843.39,0
92478,3.0,26,3.0,1,117310.979016494,0
92479,0.0,41,0.0,0,95469.87,0
92482,963.42,31,0.0,1,114188.88,1
92486,0.0,23,0.0,0,114768.6,0
92487,0.0,36,0.0,0,90184.86,0
92488,3.0,23,3.0,1,58611.81,0
92490,0.0,23,0.0,0,127186.77,0
92491,0.0,47,0.0,0,144111.21,0
92494,3.0,37,0.0,1,65582.64,0
92495,90.0,22,90.0,1,67088.31,0
92497,3.0,23,3.0,1,117310.979016494,0
92498,0.0,30,0.0,0,59296.35,0
92502,0.0,78,0.0,0,97447.56,0
92504,0.0,31,0.0,0,49477.11,0
92508,2892.6,25,2892.6,1,117310.979016494,0
92509,0.0,32,0.0,0,45440.91,1
92511,3.0,24,3.0,1,75739.89,0
92512,0.0,23,0.0,0,168073.41,0
92515,3.0,25,3.0,1,78236.1,0
92518,0.0,27,0.0,0,194035.95,0
92528,2007.0,46,2007.0,1,99006.42,0
92529,357.09,23,357.09,1,110749.8,0
92530,1530.0,43,0.0,1,69416.31,0
92531,18.87,32,18.87,1,77169.93,0
92532,543495.06,62,0.0,1,78000.12,0
92533,61227.78,45,1227.78,1,47570.67,0
92534,3106.26,51,3106.26,1,189266.73,0
92536,2475.84,39,2475.84,1,189136.38,0
92538,1.11,26,1.11,1,49119.57,0
92539,90.0,22,90.0,1,73238.7,0
92540,90.0,30,90.0,1,166947.24,0
92542,3.0,24,3.0,1,40734.09,0
92543,0.0,23,0.0,0,157204.56,0
92544,6462.06,33,6462.06,1,102230.64,0
92548,0.0,23,0.0,0,257228.04,0
92549,150.0,35,150.0,1,117310.979016494,0
92550,0.0,30,0.0,0,117310.979016494,0
92553,0.0,23,0.0,0,85637.4,0
92554,90.0,23,90.0,1,90013.83,0
92557,90.0,32,90.0,1,135052.14,0
92560,0.0,25,0.0,0,98900.37,0
92561,30.0,26,30.0,1,45045.54,0
92562,0.0,23,0.0,0,255615.15,0
92569,0.0,24,0.0,0,66889.26,0
92572,90.0,23,90.0,1,59756.37,0
92574,188106.0,65,6.0,1,117310.979016494,0
92575,0.0,23,0.0,0,44601.81,0
92576,0.0,35,0.0,0,52789.38,0
92577,0.0,23,0.0,0,153711.96,0
92582,0.0,24,0.0,0,87510.81,0
92583,0.0,23,0.0,0,116183.07,0
92584,3000.0,48,3000.0,1,115171.08,0
92586,10.98,26,10.98,1,76419.3,0
92589,8200.68,35,0.0,1,117310.979016494,0
92591,3.0,25,3.0,1,119619.0,0
92595,0.0,47,0.0,0,56222.91,0
92598,3.0,25,3.0,1,45863.16,0
92599,60.0,29,60.0,1,75302.37,0
92601,3.0,26,3.0,1,117310.979016494,0
92603,60.78,40,60.78,1,44882.7,0
92605,90.0,24,90.0,1,120374.58,0
92606,3.0,23,3.0,1,97127.55,0
92612,3.0,23,3.0,1,924756.87,0
92613,3.0,29,3.0,1,68323.56,0
92615,0.0,17,0.0,0,197250.15,0
92622,960.0,35,960.0,1,147577.29,0
92623,90.0,23,90.0,1,117310.979016494,0
92629,27003.0,23,3.0,1,117310.979016494,0
92631,3267.81,30,3267.81,1,92739.0,0
92632,90.0,22,90.0,1,101110.32,0
92633,90.0,23,90.0,1,162414.27,0
92634,3.0,23,3.0,1,65428.11,0
92635,1415.28,37,1415.28,1,101986.74,0
92636,0.0,25,0.0,0,247106.52,0
92638,141.66,51,141.66,1,50089.17,0
92639,133.44,39,133.44,1,35958.75,0
92641,90.0,23,90.0,1,86769.36,0
92644,0.0,43,0.0,0,46356.3,0
92645,3087.33,32,3087.33,1,29750.46,0
92647,69814.89,83,0.0,1,117310.979016494,1
92648,90.0,23,90.0,1,103605.39,0
92649,1182.69,58,1182.69,1,71203.44,0
92651,0.0,26,0.0,0,83122.2,1
92655,3.0,51,3.0,1,171768.24,0
92659,0.0,29,0.0,0,99521.43,0
92661,63.42,39,0.0,1,117310.979016494,0
92662,330.0,56,330.0,1,117310.979016494,0
92664,0.0,47,0.0,0,47256.27,1
92666,3.0,56,3.0,1,117310.979016494,0
92667,16.29,24,16.29,1,118072.92,0
92668,330.0,30,330.0,1,28415.94,0
92669,0.0,24,0.0,0,70622.7,0
92670,0.99,26,0.0,1,67151.7,0
92674,135085.74,42,0.0,1,116332.59,0
92676,0.0,41,0.0,0,117310.979016494,0
92677,0.0,29,0.0,0,54135.6,0
92679,90.0,24,90.0,1,144362.55,0
92680,0.0,43,0.0,0,75115.5,1
92682,12429.18,39,0.0,1,60766.26,0
92683,3.0,23,3.0,1,117310.979016494,0
92684,0.0,28,0.0,0,68826.36,0
92685,0.0,24,0.0,0,112883.73,0
92686,90.0,30,90.0,1,113176.35,0
92687,0.0,23,0.0,0,1140014.46,0
92689,3.0,27,3.0,1,117310.979016494,0
92691,0.0,35,0.0,0,16864.71,0
92693,0.6,23,0.6,1,56626.53,0
92696,180299.19,59,0.0,1,224440.44,0
92698,150.0,42,150.0,1,54143.13,0
92699,47400.0,42,47400.0,1,117310.979016494,0
92700,375486.93,78,15.0,1,132713.19,0
92704,15.0,51,15.0,1,65012.13,0
92708,3.0,31,3.0,1,61533.87,0
92709,3.0,23,3.0,1,115415.46,0
92712,0.0,23,0.0,0,117310.979016494,0
92714,3.0,24,3.0,1,115508.94,0
92717,5975.16,44,5975.16,1,135603.09,0
92719,0.0,23,0.0,0,85891.95,0
92720,3.0,23,3.0,1,59040.3,0
92721,303.15,24,303.15,1,52597.17,0
92722,0.0,58,0.0,0,47514.87,0
92727,90.0,23,90.0,1,53239.35,0
92728,0.0,24,0.0,0,348759.42,0
92730,3.0,23,3.0,1,41788.47,0
92732,94.35,26,94.35,1,130064.52,1
92734,5229.72,42,5229.72,1,117310.979016494,0
92735,0.0,25,0.0,0,45045.51,0
92736,171293.94,49,30.0,1,58881.96,0
92737,1530.0,68,1530.0,1,117310.979016494,0
92739,0.0,80,0.0,0,117310.979016494,1
92740,0.0,38,0.0,0,91745.73,0
92741,3.0,23,3.0,1,163349.28,0
92746,0.0,24,0.0,0,100862.16,0
92747,90.0,23,90.0,1,117310.979016494,0
92748,227508.69,54,456.0,1,226050.87,0
92750,3432.81,26,3432.81,1,69323.76,0
92751,165003.0,50,3.0,1,96096.66,0
92752,300.0,59,300.0,1,60603.48,1
92753,0.0,24,0.0,0,117310.979016494,0
92758,3.0,24,3.0,1,121665.18,0
92759,0.0,61,0.0,0,117310.979016494,0
92761,603.0,22,603.0,1,117310.979016494,0
92762,22601.04,24,101.04,1,173465.1,0
92767,3.0,24,3.0,1,67340.73,0
92768,3.0,23,3.0,1,117310.979016494,0
92770,36.99,42,0.0,1,109262.25,0
92777,90.0,23,90.0,1,56110.77,0
92781,6.0,75,6.0,1,34417.17,1
92782,4168.95,42,4168.95,1,49322.58,0
92783,0.0,38,0.0,0,167503.32,0
92786,0.0,24,0.0,0,180418.53,0
92787,60.0,54,60.0,1,75496.92,0
92788,150.0,23,150.0,1,117310.979016494,0
92793,90.0,23,90.0,1,76250.73,0
92794,3.0,23,3.0,1,236947.74,0
92795,85.41,36,85.41,1,117310.979016494,0
92796,3.0,23,3.0,1,117310.979016494,0
92797,3004.74,11,0.0,1,113348.49,0
92801,30.0,23,30.0,1,20743.08,0
92802,3.0,23,3.0,1,70813.8,0
92805,2565.0,45,2565.0,1,56058.75,0
92806,90.0,23,90.0,1,117310.979016494,0
92807,0.0,23,0.0,0,73747.41,0
92809,0.0,23,0.0,0,71830.47,0
92810,1.47,23,1.47,1,45343.41,0
92814,3.0,29,3.0,1,110970.15,0
92816,150000.0,47,0.0,1,56396.67,0
92817,0.0,24,0.0,0,67930.92,0
92819,510012.0,72,12.0,1,73386.0,0
92821,6.0,27,6.0,1,39487.5,1
92822,3.0,24,3.0,1,64599.03,0
92825,0.0,38,0.0,0,117310.979016494,0
92826,9.0,25,9.0,1,56495.97,0
92828,0.0,55,0.0,0,117310.979016494,0
92829,0.0,38,0.0,0,151052.82,0
92832,600.0,74,600.0,1,125063.85,0
92834,3.0,36,3.0,1,117310.979016494,0
92837,0.0,48,0.0,0,117310.979016494,1
92838,0.0,23,0.0,0,47121.15,0
92842,-15.0,39,-15.0,1,117310.979016494,0
92845,3.0,23,3.0,1,146448.78,0
92846,669.18,25,669.18,1,66640.8,0
92847,21000.0,39,21000.0,1,71228.64,0
92849,30.0,52,30.0,1,81549.27,0
92850,15.0,23,15.0,1,211824.21,0
92851,0.0,24,0.0,0,77569.62,0
92852,12063.51,41,12063.51,1,134313.96,0
92853,1419.39,32,1419.39,1,72012.0,0
92857,75090.78,43,75090.78,1,104750.61,0
92858,3.0,24,3.0,1,37114.17,0
92859,3.0,25,3.0,1,65691.18,0
92860,0.0,27,0.0,0,66121.95,0
92861,60003.0,76,3.0,1,117310.979016494,0
92862,3.0,23,3.0,1,83728.68,0
92865,3.0,27,3.0,1,48661.74,0
92867,3.72,26,3.72,1,117310.979016494,0
92870,119.67,23,119.67,1,84112.26,0
92871,2611.14,24,2611.14,1,117310.979016494,0
92872,0.0,23,0.0,0,137618.79,0
92876,147203.97,60,15.0,1,117310.979016494,0
92881,210038.55,59,0.0,1,117310.979016494,0
92882,0.0,62,0.0,0,80718.48,0
92883,3.0,23,3.0,1,89854.2,0
92887,60.0,24,60.0,1,117310.979016494,0
92889,3.0,23,3.0,1,457773.15,0
92890,261.75,37,261.75,1,94174.86,0
92891,4.56,25,4.56,1,79469.4,0
92892,90.0,25,90.0,1,117310.979016494,0
92895,3.0,23,3.0,1,37465.38,0
92899,221.55,41,0.0,1,94575.72,0
92901,3.0,26,3.0,1,117310.979016494,0
92902,0.0,39,0.0,0,86437.98,0
92903,3.0,23,3.0,1,50777.67,0
92905,0.0,23,0.0,0,94597.2,0
92908,300463.59,50,60.0,1,60372.54,0
92910,3.0,27,3.0,1,75820.59,0
92913,90003.0,41,3.0,1,86525.67,0
92915,324.06,38,324.06,1,64981.77,1
92916,0.0,23,0.0,0,90523.44,0
92917,0.0,26,0.0,0,63190.14,1
92919,0.0,24,0.0,0,97890.03,0
92921,0.0,26,0.0,0,117310.979016494,0
92923,0.0,28,0.0,0,213847.11,0
92925,63.0,23,63.0,1,154254.21,0
92927,60.0,23,60.0,1,102504.18,0
92932,0.0,23,0.0,0,117310.979016494,0
92934,90.0,24,90.0,1,74714.4,0
92935,3.0,24,3.0,1,229008.75,0
92936,3.0,52,3.0,1,217567.47,0
92937,3.0,24,3.0,1,117310.979016494,0
92938,0.0,29,0.0,0,117310.979016494,0
92940,2111.67,43,0.0,1,129287.22,0
92941,0.0,23,0.0,0,109262.37,0
92942,3.0,23,3.0,1,117310.979016494,0
92944,360.0,28,360.0,1,138710.91,0
92946,3.0,25,3.0,1,117310.979016494,0
92948,3.0,23,3.0,1,267136.62,0
92950,3.0,25,3.0,1,117310.979016494,0
92951,399.75,28,399.75,1,117310.979016494,0
92952,90.0,31,90.0,1,117310.979016494,0
92954,3.0,25,3.0,1,87050.46,0
92955,3.0,23,3.0,1,117310.979016494,0
92956,6.0,42,6.0,1,58879.02,1
92959,0.0,24,0.0,0,199102.65,0
92960,0.0,41,0.0,0,125904.78,0
92962,90.0,23,90.0,1,79104.57,0
92963,405075.0,45,0.0,1,103760.67,0
92964,0.0,24,0.0,0,43156.71,0
92967,3.0,23,3.0,1,51060.84,0
92968,32.34,63,32.34,1,126287.04,0
92969,546.6,24,546.6,1,66778.71,0
92970,330.57,36,330.57,1,66489.96,0
92974,0.0,23,0.0,0,70519.86,0
92975,3.0,23,3.0,1,81666.48,0
92976,0.0,24,0.0,0,89487.15,0
92977,30003.0,34,0.0,1,177710.4,0
92979,828.0,29,828.0,1,86401.38,0
92980,54600.0,38,0.0,1,79288.86,0
92981,354914.91,44,0.0,1,117310.979016494,0
92982,3.0,23,3.0,1,117310.979016494,0
92983,0.0,35,0.0,0,308723.76,0
92986,0.75,31,0.75,1,39065.82,1
92987,360.0,90,360.0,1,89620.92,0
92988,0.0,23,0.0,0,92245.89,0
92989,0.0,26,0.0,0,117310.979016494,0
92991,341.76,35,0.0,1,78907.86,0
