,ID,saldo_var30,var15,saldo_var5,ind_var30,var38,TARGET
27227,54505,0.0,28,0.0,0,163866.0,0
27228,54507,0.0,27,0.0,0,67347.87,0
27229,54508,3.0,23,3.0,1,69570.6,0
27230,54512,3.0,25,3.0,1,174443.43,0
27231,54513,0.0,33,0.0,0,44213.67,0
27232,54516,25103.85,45,25103.85,1,51999.51,0
27233,54517,3.0,26,3.0,1,80771.34,0
27234,54520,0.0,29,0.0,0,77453.88,0
27235,54522,2446.23,10,0.0,1,139775.94,0
27236,54523,3.0,25,3.0,1,88756.17,0
27237,54524,0.0,23,0.0,0,111170.13,0
27238,54527,0.0,45,0.0,0,117310.979016494,1
27239,54530,0.0,23,0.0,0,348377.25,0
27240,54531,3.0,28,3.0,1,61068.84,0
27241,54532,3150.0,69,3150.0,1,156180.42,0
27242,54541,3.0,25,3.0,1,94269.51,0
27243,54545,0.0,57,0.0,0,117310.979016494,1
27244,54548,2213.13,55,2213.13,1,348479.97,0
27245,54550,356.43,41,356.43,1,115371.84,0
27246,54553,0.0,23,0.0,0,103035.63,0
27247,54554,3.0,23,3.0,1,382964.67,0
27248,54556,3.0,25,3.0,1,18437.13,0
27249,54557,0.0,42,0.0,0,78868.8,0
27250,54558,3.0,26,3.0,1,248994.66,0
27251,54559,60.0,29,60.0,1,90306.78,0
27252,54560,0.0,47,0.0,0,118911.87,0
27253,54564,0.0,26,0.0,0,65848.02,0
27254,54566,3.0,23,3.0,1,46013.94,0
27255,54567,3.0,24,3.0,1,58220.19,0
27256,54568,60.0,27,60.0,1,117310.979016494,0
27257,54570,0.0,39,0.0,0,117310.979016494,0
27258,54571,90.0,23,90.0,1,88156.11,0
27259,54572,1339.89,35,1339.89,1,117310.979016494,0
27260,54573,3.0,24,3.0,1,56729.49,0
27261,54575,3.0,63,3.0,1,43968.45,0
27262,54576,3.0,28,3.0,1,295578.09,0
27263,54577,3.0,29,3.0,1,100881.39,0
27264,54578,0.66,55,0.66,1,78289.5,0
27265,54579,3.0,25,3.0,1,136109.76,0
27266,54581,-39.87,24,-39.87,1,555025.53,0
27267,54583,3.0,33,3.0,1,136738.44,0
27268,54585,13500.0,39,13500.0,1,91331.7,0
27269,54586,150.0,23,150.0,1,83257.53,0
27270,54587,156398.1,44,3.0,1,74745.3,0
27271,54589,1.5,23,1.5,1,59524.41,0
27272,54590,60000.0,45,0.0,1,88899.87,0
27273,54593,90.0,22,90.0,1,687559.08,0
27274,54594,2360.85,41,2360.85,1,46200.75,0
27275,54597,3581.97,54,3581.97,1,63294.78,0
27276,54598,3.0,26,3.0,1,117310.979016494,0
27277,54599,238.2,23,238.2,1,209569.5,0
27278,54600,0.0,39,0.0,0,117310.979016494,0
27279,54606,0.0,23,0.0,0,149639.64,0
27280,54607,3.0,26,3.0,1,98943.21,0
27281,54608,0.0,26,0.0,0,593904.48,0
27282,54609,0.0,23,0.0,0,117310.979016494,0
27283,54610,3.0,27,3.0,1,52324.95,0
27284,54611,3.0,23,3.0,1,157139.58,0
27285,54612,3.0,23,3.0,1,92401.08,0
27286,54614,90.0,23,90.0,1,83346.57,0
27287,54619,0.0,34,0.0,0,87839.91,0
27288,54620,0.0,27,0.0,0,117310.979016494,0
27289,54621,3.0,23,3.0,1,82481.91,0
27290,54622,0.0,23,0.0,0,96754.83,0
27291,54623,30.0,49,30.0,1,102846.96,0
27292,54624,150.0,30,150.0,1,126969.24,0
27293,54631,483.0,24,483.0,1,139510.32,0
27294,54633,90.0,23,90.0,1,117310.979016494,0
27295,54634,30000.0,54,0.0,1,117310.979016494,0
27296,54637,90.0,32,90.0,1,185694.75,0
27297,54638,3.0,31,3.0,1,129363.18,0
27298,54641,3.0,27,3.0,1,174117.99,0
27299,54642,84000.0,36,0.0,1,117310.979016494,0
27300,54644,3.0,25,3.0,1,36187.56,0
27301,54645,0.0,66,0.0,0,110626.44,0
27302,54647,0.0,36,0.0,0,138352.92,1
27303,54649,3.0,27,3.0,1,259755.42,0
27304,54650,0.0,51,0.0,0,125792.82,1
27305,54651,63003.0,36,3.0,1,60880.05,0
27306,54652,3.0,40,3.0,1,107064.24,0
27307,54653,0.0,23,0.0,0,193936.17,0
27308,54655,26.61,34,0.0,1,181387.65,0
27309,54657,0.0,23,0.0,0,352803.03,0
27310,54658,0.0,56,0.0,0,194676.66,0
27311,54659,0.0,23,0.0,0,84295.95,0
27312,54661,0.0,23,0.0,0,108627.15,0
27313,54662,8.85,31,8.85,1,52981.32,0
27314,54663,84.6,69,84.6,1,117310.979016494,0
27315,54666,0.6,26,0.6,1,70961.07,0
27316,54670,0.0,50,0.0,0,61701.99,0
27317,54672,30.0,22,30.0,1,117310.979016494,0
27318,54676,0.15,27,0.15,1,81291.21,0
27319,54677,510.0,31,510.0,1,98295.96,0
27320,54679,0.0,23,0.0,0,117310.979016494,0
27321,54680,90.0,22,90.0,1,117310.979016494,0
27322,54682,0.0,48,0.0,0,88955.4,0
27323,54685,2070.54,32,2070.54,1,411080.91,0
27324,54688,0.0,35,0.0,0,117310.979016494,0
27325,54689,0.0,43,0.0,0,46924.98,0
27326,54692,63.0,25,63.0,1,80690.67,0
27327,54696,3.0,64,3.0,1,56688.87,0
27328,54701,3.0,23,3.0,1,160218.45,0
27329,54703,97815.75,44,1500.21,1,59309.64,0
27330,54704,20.46,28,20.46,1,57780.03,0
27331,54705,3.99,24,3.99,1,59858.28,0
27332,54711,0.0,36,0.0,0,117310.979016494,1
27333,54713,90.0,23,90.0,1,159346.71,0
27334,54714,0.0,26,0.0,0,75614.43,0
27335,54715,100683.27,40,3.0,1,46137.33,0
27336,54718,0.0,36,0.0,0,78431.94,0
27337,54719,210352.5,63,150.0,1,60593.91,0
27338,54720,0.3,23,0.3,1,57335.13,0
27339,54721,3.0,35,3.0,1,116737.5,0
27340,54725,30.69,36,30.69,1,54737.25,0
27341,54728,3.0,25,3.0,1,123118.41,0
27342,54731,3.0,24,3.0,1,108669.72,0
27343,54739,3.0,24,3.0,1,71385.72,0
27344,54741,369.0,36,369.0,1,78775.89,0
27345,54743,0.0,26,0.0,0,117310.979016494,0
27346,54749,0.0,76,0.0,0,53664.99,0
27347,54751,0.0,23,0.0,0,107310.54,0
27348,54752,3.0,27,3.0,1,34828.92,0
27349,54754,101530.38,54,0.0,1,117310.979016494,0
27350,54755,3.0,23,3.0,1,117310.979016494,0
27351,54756,38205.21,44,8205.21,1,52865.49,0
27352,54758,0.0,36,0.0,0,117310.979016494,0
27353,54759,0.0,29,0.0,0,115828.29,0
27354,54760,131.49,22,131.49,1,117310.979016494,0
27355,54763,3.0,23,3.0,1,72919.86,0
27356,54765,37541.1,42,0.0,1,99656.31,0
27357,54766,7707.0,55,7707.0,1,212708.82,0
27358,54767,0.0,24,0.0,0,161293.53,0
27359,54769,360.87,32,360.87,1,70416.33,0
27360,54770,0.0,23,0.0,0,31184.16,0
27361,54771,3.0,25,3.0,1,117310.979016494,0
27362,54773,3.0,28,3.0,1,117310.979016494,0
27363,54776,90.0,28,90.0,1,54312.45,0
27364,54777,3.0,23,3.0,1,61221.78,0
27365,54779,3.0,29,3.0,1,46376.28,0
27366,54780,-116.91,32,-116.91,1,141970.89,0
27367,54783,3.0,24,3.0,1,547035.84,0
27368,54784,90.0,27,90.0,1,47265.87,0
27369,54785,0.0,23,0.0,0,71088.96,0
27370,54789,15066.75,65,0.0,1,105242.88,0
27371,54790,0.0,80,0.0,0,86176.41,0
27372,54791,0.0,40,0.0,0,291180.42,0
27373,54794,10260.0,31,0.0,1,132181.74,0
27374,54798,605.46,40,0.0,1,34028.55,1
27375,54799,3.0,24,3.0,1,50983.38,0
27376,54802,0.0,90,0.0,0,169059.81,0
27377,54803,1.5,23,1.5,1,81305.67,0
27378,54804,90.0,59,90.0,1,85003.5,0
27379,54806,303.0,23,303.0,1,5163.75,0
27380,54811,0.0,41,0.0,0,117310.979016494,0
27381,54812,90.0,23,90.0,1,98403.42,0
27382,54813,0.0,39,0.0,0,117310.979016494,0
27383,54815,3.0,24,3.0,1,117783.87,0
27384,54817,3.0,32,3.0,1,117310.979016494,0
27385,54818,48.39,51,48.39,1,63809.34,0
27386,54822,900.0,44,0.0,1,117310.979016494,0
27387,54825,0.0,23,0.0,0,117310.979016494,0
27388,54828,120.0,46,120.0,1,117310.979016494,0
27389,54831,3033.99,38,0.0,1,77138.88,0
27390,54832,0.0,23,0.0,0,94805.52,0
27391,54840,51.39,40,51.39,1,67991.94,0
27392,54841,2700.0,24,2700.0,1,344995.68,0
27393,54842,15.0,25,15.0,1,73473.42,0
27394,54843,3.0,32,3.0,1,29980.23,0
27395,54844,600.0,66,600.0,1,2354132.01,0
27396,54845,0.0,23,0.0,0,189317.73,0
27397,54846,3.0,23,3.0,1,57953.01,0
27398,54847,2733.93,23,2733.93,1,87098.25,0
27399,54858,90.0,24,90.0,1,58457.19,0
27400,54861,0.0,73,0.0,0,85359.87,1
27401,54863,0.0,34,0.0,0,69485.88,0
27402,54866,90006.0,55,6.0,1,117310.979016494,0
27403,54869,0.0,23,0.0,0,115971.03,0
27404,54870,3.0,34,3.0,1,50822.01,0
27405,54871,0.0,34,0.0,0,117310.979016494,0
27406,54874,53.46,25,53.46,1,113501.01,0
27407,54875,3.0,25,3.0,1,54075.99,0
27408,54878,3.0,41,3.0,1,152274.75,0
27409,54880,450.0,36,450.0,1,77186.55,0
27410,54882,0.0,23,0.0,0,117310.979016494,0
27411,54884,2177.25,29,0.0,1,525446.73,0
27412,54886,300003.0,82,3.0,1,117310.979016494,0
27413,54888,0.0,38,0.0,0,66929.37,0
27414,54889,3.0,23,3.0,1,103590.21,0
27415,54893,0.0,74,0.0,0,118258.77,0
27416,54895,3.0,24,3.0,1,214497.0,0
27417,54896,3.0,23,3.0,1,36145.86,0
27418,54899,1102.11,33,1102.11,1,72666.78,0
27419,54900,563.55,43,563.55,1,181370.55,0
27420,54901,34709.73,37,4709.73,1,140456.4,0
27421,54902,0.0,28,0.0,0,182569.41,0
27422,54908,0.03,27,0.03,1,54856.44,0
27423,54910,2.52,23,2.52,1,117310.979016494,0
27424,54911,3.06,24,3.06,1,96630.87,0
27425,54914,246544.74,44,544.74,1,117310.979016494,0
27426,54915,0.0,29,0.0,0,62900.01,0
27427,54919,21000.0,45,21000.0,1,117310.979016494,0
27428,54921,3.0,25,3.0,1,95188.77,0
27429,54923,-42.63,35,-42.63,1,117310.979016494,0
27430,54929,90.0,26,90.0,1,129345.9,0
27431,54930,3450.0,49,3450.0,1,61970.43,0
27432,54933,0.0,35,0.0,0,117310.979016494,0
27433,54934,155.55,30,155.55,1,53433.18,0
27434,54935,3.0,23,3.0,1,126037.98,0
27435,54937,1190.67,47,1190.67,1,61686.0,0
27436,54938,0.0,29,0.0,0,117310.979016494,0
27437,54939,1738.05,34,1738.05,1,117310.979016494,0
27438,54940,0.0,28,0.0,0,197734.74,0
27439,54942,1419.9,43,1419.9,1,82429.35,0
27440,54945,3.0,25,3.0,1,117310.979016494,0
27441,54946,90000.0,35,6000.0,1,84682.14,0
27442,54950,3.0,28,3.0,1,38862.96,0
27443,54952,0.0,27,0.0,0,75729.81,0
27444,54954,300.0,33,0.0,1,117310.979016494,0
27445,54957,38700.0,50,0.0,1,108152.34,0
27446,54958,3.0,25,3.0,1,198674.79,0
27447,54960,90.0,25,90.0,1,51443.49,0
27448,54963,56078.13,45,56078.13,1,114816.39,0
27449,54965,0.0,24,0.0,0,45485.97,0
27450,54966,420.0,37,420.0,1,94353.81,0
27451,54967,3.0,23,3.0,1,80574.96,0
27452,54968,90.0,23,90.0,1,48515.61,0
27453,54969,12.33,27,12.33,1,117310.979016494,0
27454,54971,210.0,26,210.0,1,218801.61,0
27455,54975,81384.0,32,0.0,1,117310.979016494,0
27456,54976,3.0,25,3.0,1,105152.49,0
27457,54979,240000.0,42,0.0,1,117310.979016494,0
27458,54980,3.0,23,3.0,1,53741.04,0
27459,54981,0.0,27,0.0,0,117310.979016494,0
27460,54983,0.0,37,0.0,0,83251.41,0
27461,54984,0.0,69,0.0,0,43190.88,0
27462,54987,3.0,32,3.0,1,125912.7,0
27463,54989,105006.0,64,6.0,1,113328.57,0
27464,54990,3.0,23,3.0,1,120800.07,0
27465,54992,0.0,24,0.0,0,220116.33,0
27466,54994,3.0,30,3.0,1,50860.29,0
27467,54996,30.0,46,30.0,1,27466.77,0
27468,54997,3.0,23,3.0,1,142745.4,0
27469,54998,3.0,23,3.0,1,165101.46,0
27470,55001,0.0,26,0.0,0,50813.13,0
27471,55003,90.0,23,90.0,1,109381.47,0
27472,55005,0.0,23,0.0,0,148208.73,0
27473,55006,630.0,23,630.0,1,153752.64,0
27474,55007,3.0,23,3.0,1,221810.43,0
27475,55008,30.0,23,30.0,1,91250.1,0
27476,55010,0.0,24,0.0,0,69166.65,0
27477,55011,6.0,23,6.0,1,104394.3,0
27478,55012,3.0,25,3.0,1,117310.979016494,0
27479,55013,105.0,23,105.0,1,45305.64,0
27480,55014,0.0,25,0.0,0,72206.19,0
27481,55015,1742.61,31,1742.61,1,156013.74,0
27482,55016,110.67,45,110.67,1,117310.979016494,0
27483,55017,4.14,30,4.14,1,57708.96,1
27484,55019,7627.83,25,7627.83,1,168065.1,0
27485,55021,0.0,23,0.0,0,126629.52,0
27486,55023,3.0,23,3.0,1,69671.43,0
27487,55029,325.5,35,325.5,1,126610.8,0
27488,55031,90075.78,49,75.78,1,114178.56,0
27489,55032,30.0,41,30.0,1,99239.52,0
27490,55033,90.0,23,90.0,1,53880.15,0
27491,55034,6.0,30,6.0,1,66717.9,0
27492,55037,0.0,25,0.0,0,89711.49,0
27493,55038,3.0,24,3.0,1,135285.6,0
27494,55039,7029.81,64,7029.81,1,117310.979016494,0
27495,55042,489.0,23,489.0,1,137439.0,0
27496,55043,704.37,27,704.37,1,152825.7,0
27497,55044,156.0,25,156.0,1,206076.12,0
27498,55045,8759.97,43,0.0,1,117310.979016494,0
27499,55046,0.0,25,0.0,0,107824.92,0
27500,55047,43.02,27,43.02,1,117310.979016494,0
27501,55052,3.0,25,3.0,1,76597.2,0
27502,55053,3.0,27,3.0,1,82454.58,0
27503,55056,691.8,23,691.8,1,117310.979016494,0
27504,55058,15.0,36,15.0,1,42920.79,0
27505,55059,162251.25,40,3.0,1,72802.32,0
27506,55063,6311.22,50,6311.22,1,298829.34,0
27507,55065,0.0,24,0.0,0,96293.1,0
27508,55067,0.0,50,0.0,0,66721.02,0
27509,55068,0.0,50,0.0,0,154335.21,0
27510,55069,0.0,23,0.0,0,61220.73,0
27511,55073,15.0,23,15.0,1,93842.76,0
27512,55074,0.0,34,0.0,0,117310.979016494,0
27513,55075,34712.76,29,0.0,1,93460.02,0
27514,55076,706.14,32,706.14,1,72292.14,0
27515,55077,3.0,24,3.0,1,111077.94,0
27516,55078,1366.29,42,1366.29,1,98418.75,1
27517,55079,3.0,24,3.0,1,55675.29,0
27518,55081,3.0,25,3.0,1,94788.27,0
27519,55083,90.0,25,90.0,1,69561.21,0
27520,55086,34.44,23,34.44,1,241842.99,0
27521,55089,90.0,24,90.0,1,125492.16,0
27522,55093,3.0,23,3.0,1,604301.73,0
27523,55095,3.0,32,3.0,1,154507.53,0
27524,55098,0.0,28,0.0,0,471800.31,0
27525,55099,90.0,26,90.0,1,152563.8,0
27526,55105,60000.0,42,0.0,1,144272.91,0
27527,55106,3.0,23,3.0,1,117310.979016494,0
27528,55107,1800.57,56,0.0,1,101328.78,0
27529,55108,30.0,32,30.0,1,87111.96,0
27530,55112,91.23,45,91.23,1,102734.1,1
27531,55113,0.0,34,0.0,0,82156.47,0
27532,55118,6.0,39,6.0,1,121422.69,0
27533,55120,3.0,23,3.0,1,46531.08,0
27534,55121,0.0,38,0.0,0,41101.14,0
27535,55122,3.0,23,3.0,1,74289.12,0
27536,55123,27.75,29,27.75,1,42826.47,0
27537,55125,63.0,41,63.0,1,74958.36,0
27538,55127,3.0,23,3.0,1,33017.85,0
27539,55128,0.0,23,0.0,0,60321.39,0
27540,55130,105186.06,50,0.0,1,117310.979016494,0
27541,55131,3.0,23,3.0,1,118427.4,1
27542,55134,60.0,62,60.0,1,115892.16,0
27543,55135,6.0,35,6.0,1,55998.66,0
27544,55136,3.0,23,3.0,1,87495.33,0
27545,55137,0.0,23,0.0,0,117310.979016494,0
27546,55139,30.0,25,30.0,1,251278.17,0
27547,55140,3.0,28,3.0,1,60134.94,0
27548,55141,68.52,66,68.52,1,120498.0,0
27549,55142,3.0,23,3.0,1,117310.979016494,0
27550,55144,300.0,23,300.0,1,92764.95,0
27551,55147,0.0,33,0.0,0,115967.28,1
27552,55148,4806.45,44,0.0,1,207821.91,0
27553,55152,861.0,24,861.0,1,125370.42,0
27554,55154,3.0,23,3.0,1,49502.61,0
27555,55155,2280.0,27,2280.0,1,79174.86,0
27556,55156,3181.86,37,0.0,1,62759.43,0
27557,55157,3.0,23,3.0,1,117310.979016494,0
27558,55158,4.14,23,4.14,1,144830.76,0
27559,55159,0.0,23,0.0,0,93270.12,0
27560,55162,150.0,53,150.0,1,130790.49,0
27561,55164,0.0,16,0.0,0,117310.979016494,0
27562,55165,90.0,23,90.0,1,117310.979016494,0
27563,55167,90.0,23,90.0,1,81659.22,0
27564,55170,30.0,34,30.0,1,155436.21,0
27565,55171,3.0,27,3.0,1,25178.34,0
27566,55173,0.0,23,0.0,0,106165.62,0
27567,55177,0.0,23,0.0,0,146754.72,0
27568,55180,30.0,23,30.0,1,71399.13,0
27569,55181,0.0,25,0.0,0,127909.59,0
27570,55183,3.0,23,3.0,1,92446.65,0
27571,55184,6.0,26,6.0,1,117310.979016494,0
27572,55185,15.0,28,15.0,1,26167.17,0
27573,55189,300.0,24,300.0,1,81559.59,0
27574,55190,3.0,27,3.0,1,176843.61,0
27575,55191,3.0,23,3.0,1,61057.77,0
27576,55200,2220.0,43,2220.0,1,88300.59,0
27577,55202,6.0,38,6.0,1,191011.5,0
27578,55211,3.0,32,3.0,1,50962.2,0
27579,55212,3.0,23,3.0,1,123384.21,0
27580,55215,0.0,23,0.0,0,117310.979016494,0
27581,55216,90.0,42,90.0,1,117310.979016494,1
27582,55217,289242.0,66,0.0,1,150653.07,0
27583,55220,0.0,32,0.0,0,98374.2,0
27584,55221,3.0,26,3.0,1,89169.45,0
27585,55224,0.0,23,0.0,0,118323.21,0
27586,55226,0.0,24,0.0,0,159673.77,0
27587,55227,3.0,29,3.0,1,170325.09,0
27588,55230,39012.66,42,0.0,1,105085.35,0
27589,55234,1114.11,42,0.0,1,148472.28,1
27590,55236,3.0,43,3.0,1,68838.6,0
27591,55237,90.0,23,90.0,1,57274.83,0
27592,55239,1281.42,42,1281.42,1,79989.63,0
27593,55240,3.0,24,3.0,1,54675.72,0
27594,55241,0.0,41,0.0,0,96602.04,0
27595,55243,6.0,23,6.0,1,32070.84,0
27596,55244,3.0,23,3.0,1,80310.48,0
27597,55245,3.0,25,3.0,1,76786.89,0
27598,55247,6593.76,81,6593.76,1,70459.35,0
27599,55248,43.74,26,43.74,1,136951.59,0
27600,55249,0.0,23,0.0,0,117310.979016494,0
27601,55250,0.0,44,0.0,0,117310.979016494,0
27602,55251,0.0,29,0.0,0,82971.99,0
27603,55254,1694.13,37,1694.13,1,411064.71,0
27604,55255,0.27,56,0.27,1,117310.979016494,0
27605,55257,0.0,28,0.0,0,150005.04,0
27606,55259,3.0,23,3.0,1,117310.979016494,0
27607,55263,84098.01,50,0.0,1,88791.45,0
27608,55264,569.97,33,569.97,1,102771.84,0
27609,55265,3.0,26,3.0,1,117310.979016494,0
27610,55266,3.0,23,3.0,1,498404.16,0
27611,55268,0.0,23,0.0,0,46034.79,0
27612,55273,3.0,28,3.0,1,148765.23,0
27613,55277,90.0,23,90.0,1,87823.29,0
27614,55278,0.0,27,0.0,0,117310.979016494,0
27615,55281,0.0,23,0.0,0,82879.47,0
27616,55282,3.0,31,3.0,1,117310.979016494,0
27617,55284,90.0,48,90.0,1,75528.6,0
27618,55285,30150.0,43,150.0,1,117310.979016494,0
27619,55286,3.0,23,3.0,1,191901.81,0
27620,55287,860.4,34,860.4,1,299860.2,0
27621,55290,0.81,36,0.81,1,55788.84,0
27622,55292,3.0,23,3.0,1,54804.51,0
27623,55293,233.61,28,233.61,1,117310.979016494,0
27624,55295,3.0,24,3.0,1,42963.9,0
27625,55298,52.5,44,52.5,1,42767.88,0
27626,55300,72.0,34,72.0,1,60961.71,0
27627,55301,0.0,24,0.0,0,209628.63,0
27628,55302,25.11,23,25.11,1,173839.41,0
27629,55305,5850.09,42,5850.09,1,65516.76,0
27630,55306,0.39,40,0.39,1,61099.53,0
27631,55308,0.0,71,0.0,0,117310.979016494,0
27632,55309,0.0,44,0.0,0,46825.86,0
27633,55310,114045.0,38,45.0,1,117310.979016494,0
27634,55311,3.0,23,3.0,1,78870.33,0
27635,55312,90.0,23,90.0,1,54325.98,0
27636,55313,72188.19,49,1500.0,1,43781.4,0
27637,55314,0.0,23,0.0,0,167709.72,0
27638,55317,0.0,23,0.0,0,280262.22,0
27639,55319,0.0,37,0.0,0,55863.06,0
27640,55320,9.0,39,9.0,1,117310.979016494,0
27641,55322,0.0,23,0.0,0,71898.48,0
27642,55324,0.6,32,0.6,1,58420.56,0
27643,55328,900.0,23,900.0,1,85303.98,0
27644,55331,0.0,26,0.0,0,58344.21,0
27645,55332,703.47,39,703.47,1,264763.77,0
27646,55333,5731.5,36,5731.5,1,100976.88,0
27647,55336,0.0,43,0.0,0,62375.76,0
27648,55337,0.0,28,0.0,0,117310.979016494,1
27649,55338,0.0,24,0.0,0,117310.979016494,0
27650,55340,0.0,29,0.0,0,59788.08,0
27651,55342,0.0,23,0.0,0,343372.77,0
27652,55344,0.0,36,0.0,0,79843.5,0
27653,55345,401.58,31,401.58,1,103625.13,0
27654,55346,14.55,23,14.55,1,42241.05,0
27655,55347,14.64,37,14.64,1,40924.5,0
27656,55349,0.0,23,0.0,0,92912.97,0
27657,55351,0.0,41,0.0,0,117310.979016494,0
27658,55355,0.0,36,0.0,0,83256.36,0
27659,55356,60.0,39,60.0,1,82161.93,1
27660,55357,1740.0,38,1740.0,1,77184.57,0
27661,55359,90000.0,62,0.0,1,195088.74,0
27662,55360,3.0,24,3.0,1,78979.23,0
27663,55362,0.0,64,0.0,0,66503.16,0
27664,55364,90.0,23,90.0,1,117310.979016494,0
27665,55367,3210.24,35,3210.24,1,59154.84,0
27666,55369,90030.0,71,15030.0,1,117310.979016494,0
27667,55370,3000.0,43,0.0,1,233509.8,0
27668,55371,0.0,24,0.0,0,69176.4,0
27669,55372,3.0,23,3.0,1,87346.53,0
27670,55374,30.0,72,30.0,1,71412.78,0
27671,55375,3.0,23,3.0,1,117310.979016494,0
27672,55376,0.0,23,0.0,0,117310.979016494,0
27673,55378,6.0,25,6.0,1,46006.38,0
27674,55381,3.0,23,3.0,1,38029.08,0
27675,55382,0.0,23,0.0,0,275208.36,0
27676,55386,3.0,23,3.0,1,103723.38,0
27677,55388,0.0,30,0.0,0,169710.09,0
27678,55389,0.0,55,0.0,0,188923.14,0
27679,55390,60.0,54,60.0,1,58759.71,0
27680,55392,469.59,46,469.59,1,69770.07,0
27681,55397,450.0,37,450.0,1,91992.06,0
27682,55398,90.0,23,90.0,1,49927.05,0
27683,55400,90.0,24,90.0,1,96119.52,0
27684,55404,3.0,24,3.0,1,51969.96,0
27685,55405,756.63,34,756.63,1,45828.6,0
27686,55407,54.0,41,54.0,1,90202.02,0
27687,55408,30.0,44,30.0,1,117310.979016494,0
27688,55410,11.4,48,11.4,1,241857.96,0
27689,55415,4360.32,25,750.0,1,117310.979016494,0
27690,55417,0.0,23,0.0,0,162948.45,0
27691,55419,1916.43,38,1916.43,1,92931.75,0
27692,55426,15.0,23,15.0,1,108519.42,0
27693,55427,14.55,45,14.55,1,46575.87,0
27694,55432,0.0,24,0.0,0,58002.33,0
27695,55435,0.0,23,0.0,0,137181.3,0
27696,55436,0.0,27,0.0,0,68477.43,0
27697,55437,0.0,23,0.0,0,238504.77,0
27698,55438,9332.31,40,9332.31,1,34423.8,0
27699,55442,1.14,57,0.0,1,172102.08,0
27700,55444,3.0,45,3.0,1,102815.64,0
27701,55451,0.0,46,0.0,0,117310.979016494,1
27702,55453,53831.43,36,0.0,1,117310.979016494,0
27703,55454,3.0,23,3.0,1,258612.51,0
27704,55456,0.0,35,0.0,0,117310.979016494,0
27705,55459,60.0,53,60.0,1,109607.97,0
27706,55462,175.2,38,175.2,1,117310.979016494,0
27707,55463,3.0,37,3.0,1,54564.27,0
27708,55464,0.0,25,0.0,0,149650.14,0
27709,55467,90.3,23,90.3,1,104968.62,0
27710,55468,3.0,25,3.0,1,83664.12,0
27711,55469,93.0,23,93.0,1,31183.2,0
27712,55471,3.0,23,3.0,1,106077.99,0
27713,55472,3.0,72,3.0,1,58265.61,0
27714,55475,77278.56,96,0.0,1,94202.04,0
27715,55476,0.0,23,0.0,0,54672.96,0
27716,55478,90.0,26,90.0,1,189706.53,0
27717,55481,0.0,18,0.0,0,117310.979016494,0
27718,55482,600.0,48,600.0,1,69187.2,0
27719,55483,0.3,25,0.3,1,48615.93,0
27720,55486,180000.15,52,0.15,1,121603.02,0
27721,55488,4234.8,28,4234.8,1,143805.45,0
27722,55492,3.0,23,3.0,1,165780.0,0
27723,55493,6.0,75,6.0,1,109109.13,0
27724,55495,0.0,29,0.0,0,104334.51,0
27725,55496,3.0,23,3.0,1,166708.62,0
27726,55497,541.5,55,541.5,1,26464.62,0
27727,55498,3.0,24,3.0,1,117310.979016494,0
27728,55500,3.0,33,3.0,1,42186.66,0
27729,55501,30.0,62,30.0,1,64961.7,0
27730,55502,25440.0,44,3090.0,1,179237.46,0
27731,55504,90.99,25,90.99,1,98357.67,0
27732,55507,0.0,23,0.0,0,134233.11,0
27733,55510,150.0,27,150.0,1,101744.76,0
27734,55512,3.0,22,3.0,1,68320.98,0
27735,55515,30.0,44,30.0,1,83085.24,0
27736,55516,0.0,38,0.0,0,112033.23,0
27737,55518,0.0,59,0.0,0,60509.49,0
27738,55519,9060.0,51,60.0,1,113854.68,0
27739,55520,0.0,30,0.0,0,88735.77,0
27740,55521,0.0,31,0.0,0,117310.979016494,0
27741,55523,603.0,23,603.0,1,126903.03,0
27742,55525,300.0,23,300.0,1,57576.75,0
27743,55527,165.03,39,0.0,1,54116.04,0
27744,55529,162000.0,80,0.0,1,42106.08,0
27745,55530,0.0,23,0.0,0,60778.35,0
27746,55531,3.0,27,3.0,1,71565.06,0
27747,55532,3.0,29,3.0,1,246157.38,0
27748,55534,3.0,32,3.0,1,154785.24,0
27749,55535,300.51,48,0.0,1,148157.19,0
27750,55536,1732.11,47,1732.11,1,103657.29,0
27751,55542,9000.0,34,0.0,1,117310.979016494,0
27752,55549,0.0,23,0.0,0,42796.11,0
27753,55550,0.0,23,0.0,0,68449.14,0
27754,55555,9648.9,82,9648.9,1,40469.1,0
27755,55559,3.0,23,3.0,1,149923.86,0
27756,55560,3.0,56,3.0,1,117310.979016494,0
27757,55562,93.0,26,93.0,1,79673.07,0
27758,55564,90.0,24,90.0,1,131838.99,0
27759,55566,90.0,23,90.0,1,117310.979016494,0
27760,55568,240030.0,57,30.0,1,123810.9,0
27761,55569,0.0,23,0.0,0,117310.979016494,0
27762,55570,0.0,26,0.0,0,285331.77,0
27763,55572,0.0,23,0.0,0,101459.76,0
27764,55573,108297.24,42,0.0,1,63451.53,0
27765,55574,900.0,50,0.0,1,201225.3,0
27766,55575,60046.8,44,0.0,1,54043.98,0
27767,55578,3.0,23,3.0,1,87075.3,0
27768,55579,244833.0,46,4833.0,1,117310.979016494,0
27769,55580,3.0,23,3.0,1,66767.1,0
27770,55583,3.0,28,3.0,1,57278.07,0
