ID,saldo_var30,var15,saldo_var8,var38,saldo_medio_var5_hace3,saldo_medio_var5_ult3,num_var45_ult3,TARGET
87578,3.0,60,0.0,69961.35,0.93,2.31,3,0
87579,0.0,23,0.0,144899.25,2.61,442.77,30,0
87583,3.0,23,0.0,59691.21,1.44,2.49,0,0
87587,828.84,30,0.0,102853.11,39.12,401.76,18,0
87588,3.0,23,0.0,58659.75,0.0,2.73,0,0
87589,3.0,24,0.0,44065.68,1.23,2.4,0,0
87590,90.0,23,0.0,40441.11,27.0,69.0,0,0
87593,0.03,42,0.0,117310.979016494,0.0,145.17,15,0
87595,3.0,24,0.0,117310.979016494,0.3,2.1,3,0
87601,0.0,28,0.0,133112.34,0.0,0.0,0,0
87602,3.0,23,0.0,73045.53,2.88,2.97,0,0
87603,0.0,36,0.0,117310.979016494,0.0,0.0,0,0
87604,95204.55,44,1359.93,54539.67,40.65,0.0,99,0
87605,0.0,27,0.0,139427.58,0.0,0.0,12,0
87606,0.0,38,0.0,74713.89,0.0,0.0,561,0
87609,12.39,31,0.0,72929.64,2.04,4.53,9,0
87615,0.0,23,0.0,117535.77,0.0,0.0,0,0
87616,30.0,44,0.0,117310.979016494,0.0,20.7,0,1
87619,2.79,23,0.0,117310.979016494,0.51,51.48,6,0
87623,0.0,24,0.0,239387.19,0.0,0.0,0,0
87625,0.0,23,0.0,69128.19,0.0,0.0,0,0
87626,341.58,24,0.0,117310.979016494,24.84,304.02,15,0
87628,0.0,37,0.0,205807.29,0.0,0.0,0,0
87632,60000.0,66,0.0,34272.21,0.0,0.0,36,0
87633,0.0,28,0.0,117310.979016494,0.0,0.0,0,1
87636,3.0,23,0.0,3184281.27,1.56,2.52,0,0
87638,90.0,23,0.0,104431.71,27.0,69.0,0,0
87642,3.0,25,0.0,117310.979016494,1.2,2.4,0,0
87643,0.0,24,0.0,117310.979016494,0.0,0.0,0,0
87644,0.0,23,0.0,76532.13,0.0,0.0,6,0
87645,3.0,24,0.0,87517.92,2.55,2.85,0,0
87649,791.25,28,0.0,492844.8,0.09,315.78,6,0
87650,18.96,23,0.0,117310.979016494,91.83,96.57,6,0
87652,0.0,27,0.0,87736.98,0.0,0.0,3,0
87653,90.0,31,0.0,201167.61,81.3,87.09,0,0
87654,3.0,29,0.0,81843.87,0.39,2.13,0,1
87656,3.0,25,0.0,46131.9,0.18,2.07,0,0
87657,3.0,24,0.0,35653.35,0.0,3.0,3,0
87663,3.0,24,0.0,177371.94,0.18,2.07,0,0
87666,2421.9,38,0.0,51434.46,1820.01,3283.32,48,0
87667,0.0,36,0.0,93763.26,0.0,0.0,0,0
87670,0.0,24,0.0,131933.94,0.0,0.0,0,0
87671,0.0,47,0.0,117310.979016494,0.0,0.0,0,0
87673,0.0,38,0.0,149075.34,0.0,0.0,6,0
87675,0.0,25,0.0,151079.19,0.0,0.0,3,0
87676,4567.65,40,4567.65,40986.9,707.61,0.0,99,0
87677,30.0,24,0.0,120605.91,12.03,24.0,12,0
87679,30.0,28,0.0,56876.25,14.52,24.84,30,0
87680,3.0,29,0.0,66128.46,0.0,3.0,0,0
87682,3.0,23,0.0,271915.29,1.83,2.61,3,0
87684,30.0,38,0.0,117310.979016494,15.99,25.32,18,0
87687,531.63,40,0.0,152830.98,20.19,70.89,63,0
87688,45000.0,39,0.0,117310.979016494,25000.02,0.0,18,0
87689,45003.0,53,0.0,92690.46,0.0,5076.9,9,0
87690,3.0,34,0.0,145047.18,1.14,2.37,0,0
87691,0.0,24,0.0,163405.71,0.0,0.0,0,0
87692,0.0,23,0.0,73638.21,0.0,0.0,3,0
87693,6.0,43,0.0,49989.96,23.19,13.65,6,0
87697,480.0,49,0.0,76502.94,395.97,556.68,63,0
87700,90.0,22,0.0,117917.22,11.61,63.87,0,0
87702,1335.3,28,0.0,75456.84,1.68,349.47,60,0
87703,145.86,37,0.0,87406.2,45.03,136.5,6,0
87705,0.0,23,0.0,169322.97,0.0,0.0,0,0
87707,0.0,25,0.0,276030.57,0.0,0.0,0,0
87708,0.96,23,0.0,29438.79,6.0,43.98,6,0
87709,4386.45,62,0.0,117310.979016494,258.03,2030.91,120,0
87710,90.0,23,0.0,102127.02,68.28,82.77,0,0
87711,0.0,32,0.0,50283.75,0.0,0.0,0,0
87713,79226.01,62,0.0,86647.98,8140.95,10001.85,78,0
87716,206.94,52,0.0,69606.0,15.0,239.64,93,0
87717,0.0,23,0.0,117310.979016494,0.0,0.0,0,0
87718,3.0,23,0.0,117310.979016494,2.4,2.79,0,0
87719,0.0,56,0.0,121201.26,0.0,0.0,0,0
87721,0.0,36,0.0,117310.979016494,0.0,0.0,0,0
87724,30.0,38,0.0,157085.37,2.22,20.73,15,0
87725,120003.0,53,0.0,97192.32,11615.55,15355.35,21,0
87729,3.0,27,0.0,53144.94,0.09,2.04,0,0
87732,202174.17,38,6695.37,82334.61,0.0,0.0,135,0
87733,0.0,28,0.0,115483.83,0.0,0.0,0,0
87734,0.0,23,0.0,299486.55,0.0,0.0,3,0
87735,3.0,23,0.0,214032.42,1.83,2.61,0,0
87740,15.0,23,0.0,148774.89,9.18,13.05,0,0
87741,4689.21,33,0.0,36956.31,16.08,2737.74,66,0
87742,3.0,23,0.0,141204.9,2.79,2.94,0,0
87744,3.0,25,0.0,88465.86,2.7,2.91,0,0
87750,3.0,25,0.0,80540.49,0.42,2.13,0,0
87752,3.0,23,0.0,56201.52,0.0,2.88,0,0
87754,3.0,23,0.0,117310.979016494,0.0,2.85,0,0
87756,105.0,23,0.0,41290.65,11.37,65.79,3,0
87757,1.8,23,0.0,99656.61,82.26,90.36,27,0
87758,0.0,47,0.0,120965.31,0.0,0.0,0,0
87760,3.0,25,0.0,107852.97,2.43,2.82,0,0
87761,1620.0,38,0.0,117310.979016494,0.0,1032.09,6,0
87762,90.0,24,0.0,117310.979016494,3.0,60.99,0,0
87763,105015.0,59,0.0,175986.15,0.0,10.89,15,0
87764,0.0,42,0.0,38282.82,0.0,0.0,3,0
87766,24.99,38,0.0,59747.94,48.39,33.81,39,0
87769,0.0,27,0.0,117310.979016494,0.0,0.0,0,0
87771,0.0,25,0.0,63462.63,0.0,0.0,0,0
87772,3.0,23,0.0,90749.46,0.51,2.16,3,0
87774,3.0,24,0.0,117310.979016494,0.33,2.1,0,0
87783,2868.78,56,0.0,153392.76,0.0,6581.79,30,0
87786,3.0,26,0.0,78237.42,0.27,2.1,0,0
87787,3.0,28,0.0,184490.52,0.09,2.04,0,0
87788,0.0,23,0.0,117310.979016494,0.0,0.0,0,0
87789,45.0,30,0.0,74486.4,35.34,41.79,3,0
87790,30.0,59,0.0,27197.16,0.0,20.34,3,0
87791,3.0,23,0.0,34414.77,0.69,2.22,0,0
87793,30.0,23,0.0,130894.8,15.45,25.14,3,0
87797,90.0,26,0.0,117310.979016494,66.0,81.99,9,0
87800,0.0,25,0.0,220131.42,0.0,0.0,0,0
87801,15.0,25,0.0,134344.83,4.83,11.61,0,0
87802,488.64,30,0.0,32122.29,52.74,301.89,18,0
87803,2461.62,37,0.0,43292.07,0.0,1222.59,27,0
87808,81544.62,23,0.0,75600.3,26130.93,15027.72,51,0
87809,3.0,43,0.0,83111.64,1.29,2.43,0,0
87810,30.0,36,0.0,53883.75,0.0,26.16,0,0
87814,120.0,23,0.0,64969.59,9.69,32.91,6,0
87815,225030.0,58,0.0,110467.59,0.0,0.0,6,0
87816,3.0,27,0.0,53054.07,0.09,2.04,0,0
87817,207030.0,66,0.0,167756.4,20.37,26.79,0,0
87818,3.0,23,0.0,243840.96,1.44,2.49,0,0
87821,0.0,28,0.0,117310.979016494,0.0,0.0,0,0
87823,3.0,29,0.0,117310.979016494,2.34,2.79,0,0
87826,3.0,34,0.0,40359.84,0.0,2.67,0,0
87827,0.0,37,0.0,31404.75,0.0,0.0,0,1
87829,5.4,25,0.0,117310.979016494,0.81,11.94,12,0
87830,3.0,23,0.0,69822.39,0.87,2.28,0,0
87832,9500.79,47,0.0,273387.54,0.0,1377.63,24,0
87834,0.0,28,0.0,117310.979016494,0.0,0.0,0,0
87836,3.0,24,0.0,219970.62,2.61,2.88,3,0
87837,5565.0,59,0.0,143242.98,9.87,2575.32,45,0
87838,1236.84,49,0.0,108463.38,0.0,1397.16,75,0
87839,3.0,23,0.0,66369.6,0.09,2.04,0,0
87841,300.0,48,0.0,117310.979016494,0.0,245.01,36,0
87846,3380.19,42,3380.19,147354.03,0.0,0.0,6,0
87847,303.0,24,0.0,87809.04,0.18,52.05,3,0
87848,0.0,44,0.0,98572.68,0.0,0.0,12,0
87852,3.0,24,0.0,158469.78,1.59,2.52,36,0
87853,0.0,23,0.0,111920.28,0.0,0.0,0,0
87854,237.63,50,237.63,72498.39,15.99,0.0,57,0
87858,450.0,54,0.0,117310.979016494,0.0,75.0,21,1
87859,3.0,28,0.0,45632.31,0.09,2.04,0,0
87860,0.0,57,0.0,117310.979016494,0.0,0.0,0,0
87861,1121.28,33,0.0,66655.95,406.41,1561.8,9,0
87862,167.55,45,167.55,117310.979016494,70.05,0.0,0,0
87863,90.0,23,0.0,143630.58,8.7,62.91,3,0
87864,1287.54,37,0.0,133409.94,26.79,507.39,30,0
87865,90.0,23,0.0,63601.59,45.03,75.0,0,0
87866,15.0,38,0.0,74357.58,0.0,24.42,27,0
87868,60.0,23,0.0,171984.81,1.95,40.65,0,0
87870,19770.54,44,0.0,497684.97,0.0,1540.2,9,0
87872,0.0,32,0.0,155910.06,0.0,0.0,0,0
87874,0.0,44,0.0,117310.979016494,0.0,0.0,0,0
87875,3.0,24,0.0,61607.79,2.31,2.76,0,0
87877,108100.08,43,0.0,152299.89,0.18,2.07,57,0
87880,3.0,23,0.0,74377.11,1.74,2.58,0,0
87881,18.0,24,0.0,117310.979016494,4.77,15.54,9,0
87882,3.0,24,0.0,69406.53,1.29,2.43,0,0
87883,6.0,48,0.0,88924.17,1.26,4.32,0,0
87884,3.0,28,0.0,117310.979016494,0.42,2.13,0,0
87885,3.0,26,0.0,146401.68,2.13,2.7,0,0
87888,3.0,43,0.0,111322.59,2.52,2.85,0,0
87891,0.0,43,0.0,216457.65,0.0,0.0,0,0
87893,124.26,23,0.0,117310.979016494,0.0,74.55,3,0
87896,3.0,28,0.0,136885.38,2.4,2.79,0,0
87899,390.0,24,0.0,101562.39,5.82,111.93,6,0
87900,60.0,57,0.0,108752.55,21.99,47.34,3,0
87905,6332.04,31,0.0,80232.6,4.29,350.46,21,0
87907,0.75,24,0.0,104235.3,1.59,3.33,6,0
87909,0.0,31,0.0,220563.15,0.0,0.0,0,0
87912,3.0,23,0.0,56783.01,1.38,2.46,3,0
87917,60.0,45,0.0,117310.979016494,0.0,55.02,3,0
87918,3.0,24,0.0,50415.21,0.0,1.71,0,0
87919,3.0,24,0.0,117310.979016494,0.3,2.1,0,0
87922,3.0,23,0.0,85826.97,2.55,2.85,0,0
87923,510.0,30,0.0,128498.46,0.0,328.5,6,0
87924,1890.0,41,0.0,328716.99,41.61,1093.86,18,0
87929,3.0,24,0.0,191637.99,0.21,2.07,0,0
87930,3.0,25,0.0,124731.45,1.05,2.34,0,0
87931,177.9,44,0.0,119282.58,50.01,146.13,12,0
87935,0.0,33,0.0,117310.979016494,0.0,0.0,0,1
87938,0.0,40,0.0,85763.55,0.0,0.0,0,0
87939,0.0,23,0.0,96227.67,0.0,0.0,0,0
87940,5875.8,46,0.0,91743.75,1509.69,2430.03,30,0
87941,27600.0,51,0.0,70872.66,13448.28,19247.28,48,0
87942,0.0,23,0.0,119282.58,0.0,0.0,0,0
87946,3.0,26,0.0,117310.979016494,0.0,3.0,0,0
87948,0.0,22,0.0,103256.67,0.0,0.0,0,0
87949,45.0,23,0.0,157236.6,24.0,38.01,0,0
87950,356.04,46,0.0,117310.979016494,240.03,342.15,60,0
87951,0.0,24,0.0,75215.64,0.0,0.0,0,0
87955,0.0,36,0.0,118375.14,0.0,0.0,0,0
87956,255323.88,45,0.0,95738.31,8.49,12418.26,39,0
87957,7430.13,45,0.0,135584.1,0.0,5082.39,48,0
87962,3.0,25,0.0,71397.27,2.67,2.88,0,0
87965,3.0,23,0.0,53036.16,0.72,2.25,0,0
87966,0.0,28,0.0,108706.92,2.01,0.0,15,1
87968,1350.0,48,0.0,61076.67,72.57,827.64,12,0
87970,0.0,24,0.0,64437.93,0.0,0.0,0,0
87971,0.0,23,0.0,153981.9,0.0,0.0,0,0
87973,1203.0,24,0.0,89022.03,457.65,954.54,9,0
87975,0.0,23,0.0,173848.77,0.0,0.0,0,0
87977,3.0,23,0.0,58485.54,2.55,2.85,3,0
87979,3361.02,44,0.0,174330.54,189.96,2138.67,15,0
87980,3.0,23,0.0,117310.979016494,0.18,2.07,12,0
87982,0.0,42,0.0,117310.979016494,0.0,0.0,3,0
87983,0.0,37,0.0,117310.979016494,0.0,0.0,0,0
87985,0.0,34,0.0,103824.87,0.0,0.0,0,0
87989,0.0,27,0.0,66360.06,0.0,0.0,0,0
87993,2004.3,44,0.0,71105.28,1335.48,1321.35,3,0
87994,90.0,24,0.0,117310.979016494,2.91,60.96,0,0
87995,6.0,54,0.0,191775.45,2.43,4.8,9,0
87996,99.12,23,0.0,63045.33,0.0,100.65,6,0
87999,3.0,27,0.0,34621.71,0.09,2.04,0,0
88006,1893.0,24,0.0,60560.46,0.09,641.31,9,0
88007,3.0,25,0.0,117310.979016494,0.39,2.13,3,0
88008,3.0,24,0.0,119384.16,0.39,2.13,0,0
88009,0.0,24,0.0,117310.979016494,0.0,0.0,0,0
88010,0.0,30,0.0,102484.65,0.0,0.0,3,0
88012,3.0,23,0.0,43981.89,2.79,2.94,0,0
88015,2134.08,39,0.0,299669.97,484.83,1530.87,15,0
88018,90.0,22,0.0,117310.979016494,2.91,60.96,0,0
88019,135003.0,38,0.0,100467.33,0.3,1553.82,15,0
88020,300000.0,88,0.0,416859.21,0.0,0.0,0,0
88021,0.0,31,0.0,37988.49,0.0,0.0,0,1
88022,3.0,27,0.0,45982.77,0.69,2.22,0,0
88024,0.0,23,0.0,34763.91,0.0,0.0,0,0
88025,3.0,23,0.0,137111.13,0.39,2.13,3,0
88026,150.0,5,0.0,480138.42,0.0,0.0,0,0
88028,1384.95,24,0.0,117310.979016494,0.0,1752.0,21,0
88031,3.0,23,0.0,117310.979016494,0.09,2.04,3,0
88036,0.0,65,0.0,117310.979016494,0.0,0.0,3,0
88040,3131.46,24,0.0,182093.37,1.02,1034.79,21,0
88043,3.0,26,0.0,51132.99,1.59,2.52,0,0
88045,0.0,23,0.0,249434.91,0.0,0.0,0,0
88047,90003.0,40,0.0,81274.77,0.75,3002.25,6,0
88049,116.46,32,0.0,174203.31,7.23,166.11,78,0
88050,0.0,49,0.0,152505.96,0.0,0.0,129,0
88053,3.0,24,0.0,146008.35,1.83,2.61,0,0
88054,3.0,23,0.0,47432.25,2.55,2.85,0,0
88055,0.0,40,0.0,117310.979016494,0.0,0.0,3,0
88058,90.0,23,0.0,128645.13,20.34,66.78,3,0
88059,3.0,26,0.0,87797.22,0.21,2.07,0,0
88061,90.0,23,0.0,169908.15,8.7,62.91,0,0
88063,0.0,28,0.0,125728.35,0.0,0.0,0,0
88065,3000.0,49,0.0,54267.42,517.26,2172.42,9,0
88066,0.0,40,0.0,140935.17,0.0,0.0,0,0
88067,0.0,29,0.0,316307.25,0.0,0.0,0,0
88070,73.83,32,0.0,48842.55,0.0,146.19,27,0
88072,0.0,23,0.0,100606.68,0.0,0.0,0,0
88073,4.74,38,4.74,79001.64,0.0,0.0,99,0
88074,0.0,23,0.0,71512.65,0.0,0.0,3,0
88077,6.0,24,0.0,113553.93,0.42,4.14,9,0
88078,9000.0,52,0.0,135837.0,0.0,0.0,36,0
88080,3.0,26,0.0,136976.16,1.83,2.61,0,0
88086,108163.29,53,0.0,50663.19,38.01,365.28,3,0
88087,17.76,34,0.0,137251.47,519.09,577.8,87,0
88088,3.0,23,0.0,117310.979016494,0.99,2.34,3,0
88092,3.0,27,0.0,136208.73,1.95,2.64,0,0
88095,3.0,30,0.0,117310.979016494,2.61,2.88,0,0
88096,1835.4,23,0.0,208759.17,31.95,468.42,12,0
88097,0.0,47,0.0,213886.92,0.0,0.0,0,0
88099,3.0,25,0.0,72154.95,1.74,2.58,0,0
88100,0.0,24,0.0,99218.52,0.0,0.0,0,0
88102,9366.6,39,9366.6,72435.18,1000.02,0.0,12,0
88107,31.44,26,0.0,56482.44,28.92,181.26,48,0
88110,3.0,25,0.0,117310.979016494,2.61,2.88,0,0
88113,0.0,50,0.0,117310.979016494,1.53,0.0,9,0
88114,150779.94,45,0.0,110345.37,15079.14,0.0,15,0
88115,30000.0,52,0.0,90518.16,4736.97,0.0,0,0
88118,17851.98,55,0.0,72131.22,2311.08,7748.94,12,0
88119,3093.0,31,0.0,84119.64,13.38,4721.22,51,0
88125,6.0,25,0.0,128095.32,4.74,5.58,0,0
88126,90.0,23,0.0,47168.16,29.04,69.69,3,0
88127,3.0,24,0.0,117310.979016494,1.68,2.55,6,0
88129,90.0,24,0.0,50500.56,8.7,62.91,0,0
88130,92.94,24,0.0,51898.41,191.01,207.3,102,0
88131,3.0,24,0.0,151916.19,1.62,2.55,0,0
88133,0.0,23,0.0,69981.72,0.0,0.0,0,0
88136,30.0,23,0.0,98679.33,8.7,22.89,0,0
88137,2436.51,43,2436.51,56379.3,4.53,0.0,6,0
88139,3.0,25,0.0,117310.979016494,2.52,2.85,0,0
88140,150150.84,36,0.0,93941.22,0.0,5.58,30,0
88141,0.0,23,0.0,117310.979016494,0.0,0.0,0,0
88143,0.0,23,0.0,232592.13,0.0,0.0,21,0
88146,0.0,33,0.0,86270.64,0.0,0.0,0,0
88147,3.0,24,0.0,90963.06,2.4,2.79,0,0
88148,58.08,23,0.0,549351.18,1.08,35.58,15,0
88154,0.0,39,0.0,38465.55,0.0,0.0,3,0
88155,0.0,46,0.0,117310.979016494,0.0,0.0,12,1
88156,997.41,38,0.0,136985.82,14.01,749.43,3,0
88157,3.0,26,0.0,199946.64,1.17,2.4,0,0
88158,0.0,44,0.0,43099.08,0.0,0.0,3,0
88159,90.0,22,0.0,182293.5,8.7,62.91,0,0
88161,0.0,24,0.0,117310.979016494,0.0,0.0,0,0
88162,15.0,23,0.0,96609.51,9.48,13.17,0,0
88163,3.0,24,0.0,128918.76,0.84,2.28,0,0
88165,1657.02,33,0.0,63746.4,299.61,930.54,36,0
88166,3.0,23,0.0,67853.07,2.79,2.94,0,0
88167,3030.0,28,3030.0,75690.96,0.0,0.0,24,0
88168,0.0,44,0.0,28138.89,0.0,0.0,0,0
88169,3.0,37,0.0,38789.49,1.86,2.61,0,0
88170,67.98,31,0.0,58059.45,0.0,225.63,42,0
88173,90.0,23,0.0,164816.04,5.82,61.95,6,0
88174,0.0,28,0.0,79695.57,0.0,0.0,0,0
88175,3.0,25,0.0,124095.0,2.22,2.73,0,0
88176,210.0,51,210.0,62663.79,0.0,0.0,12,0
88177,90.0,23,0.0,76670.19,14.97,64.98,0,0
88178,7.8,32,0.0,107927.49,1.08,5.55,0,1
88179,600.0,23,0.0,175883.34,27.0,88.77,6,0
88180,15.0,28,0.0,86801.01,10.68,13.56,0,0
88181,0.0,23,0.0,156390.87,0.0,0.0,0,0
88182,3.0,40,0.0,88250.46,1.83,2.61,0,0
88185,60.0,43,0.0,120841.2,18.63,46.2,0,0
88186,3.0,28,0.0,117310.979016494,1.17,2.4,6,0
88187,0.0,46,0.0,164135.52,0.0,0.0,0,0
88188,2399.64,33,2399.64,73808.97,11.16,0.0,36,0
88191,0.0,24,0.0,703230.3,0.0,0.0,0,0
88195,0.0,51,0.0,153839.82,0.0,0.0,0,0
88196,3.0,26,0.0,96014.43,1.05,2.34,3,0
88197,1013.37,29,1013.37,127997.25,0.0,0.0,54,0
88198,3.0,38,0.0,52052.13,2.1,2.7,3,0
88199,3.0,23,0.0,81252.24,1.62,2.55,0,0
88200,21.6,23,0.0,117310.979016494,16.32,23.07,108,0
88204,3.0,24,0.0,71262.69,0.81,2.28,0,0
88205,90.0,27,0.0,117310.979016494,49.68,57.81,27,0
88208,0.0,23,0.0,117310.979016494,0.0,0.0,0,1
88209,649.23,37,0.0,96594.15,0.0,651.99,12,0
88214,0.0,27,0.0,198917.61,0.0,0.0,0,0
88216,39.0,34,0.0,62922.33,0.0,49.23,30,0
88217,3.0,23,0.0,121963.95,0.21,2.07,0,0
88218,0.0,26,0.0,45035.64,0.0,0.0,0,1
88220,0.0,34,0.0,82948.74,0.0,0.0,0,1
88221,172.83,32,0.0,65471.97,22.59,53.46,30,0
88222,60.0,39,0.0,143154.12,0.0,51.99,3,0
88223,2105.1,45,0.0,303814.26,54.18,1239.6,27,0
88228,193.14,32,0.0,53787.99,420.03,578.04,6,0
88231,0.0,22,0.0,117310.979016494,0.0,0.0,0,0
88232,76350.0,37,0.0,117310.979016494,17196.78,6035.97,111,0
88233,0.0,40,0.0,117310.979016494,2.22,0.0,15,0
88234,0.0,35,0.0,117310.979016494,0.0,0.0,9,0
88235,662330.37,65,0.0,134994.3,342268.56,481675.5,45,0
88236,3.0,23,0.0,57714.06,0.87,2.28,0,1
88237,0.0,43,0.0,102797.1,0.0,0.0,0,0
88238,0.0,23,0.0,62764.92,0.0,0.0,0,0
88240,328974.54,47,0.0,91260.24,137616.48,57988.53,42,0
88241,3.0,24,0.0,117310.979016494,1.83,2.61,0,0
88242,6.0,25,0.0,55209.96,1.83,3.78,0,0
88244,3.0,34,0.0,116955.87,0.81,2.28,0,0
88246,30.0,32,0.0,104475.93,12.24,24.09,9,0
88251,255000.0,34,0.0,117310.979016494,35172.42,137853.18,21,0
88254,90.0,23,0.0,121340.67,3.0,60.99,9,0
88255,3345.0,33,0.0,79071.57,49.35,1582.02,30,0
88259,90.0,23,0.0,51634.86,55.89,78.63,0,0
88260,45.0,48,0.0,75902.7,46.47,73.83,15,0
88261,834.06,37,0.0,107931.24,50.88,379.11,42,0
88263,90.0,24,0.0,334731.63,77.58,85.86,3,0
88264,15.0,23,0.0,84787.71,5.34,11.79,0,0
88266,3.0,25,0.0,117310.979016494,0.39,2.13,0,0
88268,90.0,23,0.0,48076.53,71.4,83.79,0,0
88269,76491.75,31,0.0,154782.72,45572.82,17073.09,18,0
88271,300.0,46,0.0,88432.53,31.02,210.33,6,0
88272,0.0,23,0.0,117310.979016494,0.0,0.0,0,0
88273,0.0,28,0.0,89306.88,0.0,0.0,3,0
88275,0.0,29,0.0,93787.89,0.0,0.0,0,0
88278,3.0,25,0.0,72264.54,1.74,2.58,0,0
88279,3.0,26,0.0,52091.88,1.38,2.46,0,0
88282,0.0,23,0.0,61023.15,0.0,0.0,0,0
88284,3.0,26,0.0,59076.12,0.0,3.0,0,0
88285,816.96,32,0.0,117310.979016494,5.01,364.05,15,0
88287,123.0,23,0.0,69027.84,1.74,54.0,0,0
88288,3.0,25,0.0,52466.52,1.83,2.61,0,0
88289,30.0,43,0.0,117310.979016494,14.52,24.84,12,0
88290,90.0,25,0.0,70291.5,3.0,60.99,3,0
88291,0.0,23,0.0,206031.21,0.0,0.0,0,0
88292,1257.93,26,0.0,117310.979016494,568.95,1635.69,21,0
88299,3.0,31,0.0,117310.979016494,2.67,2.88,3,0
88300,58.8,28,0.0,117310.979016494,35.01,209.61,21,0
88302,0.0,53,0.0,75228.18,0.0,0.0,0,0
88304,3.0,23,0.0,105915.45,0.0,2.58,0,0
88305,62865.21,64,0.0,101700.9,0.0,14458.5,6,0
88308,90.0,22,0.0,58226.31,8.7,62.91,0,0
88309,3.0,22,0.0,48362.25,0.81,2.28,0,0
88310,3.0,24,0.0,42137.64,0.51,2.16,0,0
88313,36750.81,37,0.0,102592.83,4945.17,24897.39,30,0
88315,3.0,25,0.0,117310.979016494,0.0,2.67,6,0
88316,60.0,24,0.0,117310.979016494,49.62,56.55,0,0
88317,540.0,23,0.0,141538.53,15.54,225.18,3,0
88318,2550.0,41,0.0,93478.83,80.34,1042.92,9,0
88319,162030.0,65,0.0,147341.19,0.0,28761.3,0,0
88320,0.0,41,0.0,117310.979016494,0.0,0.0,0,1
88322,90.0,23,0.0,88430.31,31.02,70.35,6,0
88328,0.0,23,0.0,50211.72,0.0,0.0,0,0
88329,0.0,27,0.0,85969.26,0.0,0.0,0,0
88330,0.0,50,0.0,38463.69,0.0,0.0,0,0
88332,3.0,24,0.0,38299.38,1.59,2.52,0,0
88333,91.08,32,0.0,73477.44,0.0,89.13,36,0
88334,115.86,37,0.0,79804.89,45.54,92.79,15,0
88336,1.95,27,0.0,42902.28,0.72,30.51,18,0
88341,330000.0,51,0.0,130502.88,208999.98,123000.0,0,0
88342,3.0,27,0.0,140550.72,0.0,2.79,0,0
88343,0.0,27,0.0,96136.83,0.0,0.0,0,0
88344,0.0,27,0.0,209669.34,24.03,0.0,6,0
88346,60.0,43,0.0,75651.63,0.0,57.03,0,0
88349,153.75,41,0.0,117310.979016494,132.84,905.43,120,0
88350,130.17,34,0.0,89868.36,1.08,94.59,141,0
88351,3.0,24,0.0,102248.58,0.39,2.13,0,0
88352,6514.83,37,0.0,117310.979016494,57.03,3495.57,12,0
88353,3602.79,37,3602.79,178125.0,0.0,0.0,27,0
88354,0.0,23,0.0,117310.979016494,0.0,0.0,0,0
88355,550.77,40,0.0,117310.979016494,0.0,447.18,33,0
88356,150.0,22,0.0,39955.71,38.73,112.92,0,0
88362,3.0,23,0.0,55622.7,1.14,2.37,0,0
88365,2665.53,26,0.0,173219.28,2490.03,3377.52,12,0
88366,90.0,25,0.0,65016.75,48.0,75.99,0,0
88367,3.0,26,0.0,44766.27,0.87,2.28,0,0
88369,618.78,33,0.0,89813.34,29.04,258.33,54,0
88372,120.0,25,0.0,52824.39,73.53,104.52,18,0
88377,3.0,23,0.0,117310.979016494,1.95,2.64,0,0
88378,243295.26,48,0.0,24034.5,1506.81,0.0,12,0
88380,0.0,43,0.0,57660.45,0.0,0.0,0,0
88381,0.0,24,0.0,117310.979016494,0.0,0.0,0,0
88384,0.0,32,0.0,121236.6,0.0,0.0,6,0
88387,0.0,23,0.0,55557.39,0.0,0.0,0,0
88388,3.0,23,0.0,70732.53,0.87,2.28,0,0
88390,3.0,23,0.0,120353.52,2.31,2.76,6,0
88391,3.0,26,0.0,216144.39,1.29,2.43,6,0
88392,0.0,54,0.0,151964.31,0.0,0.0,3,0
88394,1.35,31,0.0,46563.96,0.99,1.23,33,0
88395,3043.2,31,0.0,67872.21,3050.31,4193.55,30,0
88398,134570.4,55,0.0,52724.85,629.04,0.0,57,0
88400,760.17,47,760.17,117310.979016494,0.0,0.0,0,0
88402,3.0,37,0.0,93318.6,0.21,2.07,0,0
88403,5.61,51,0.0,65840.49,0.0,410.61,48,0
88405,0.0,59,0.0,58816.53,0.0,0.0,0,0
88407,30927.0,56,0.0,117310.979016494,2306.85,786.96,18,0
88408,3.0,24,0.0,117310.979016494,0.51,2.16,0,0
88410,360373.68,42,0.0,65572.47,0.0,59.04,0,0
88412,3.0,46,0.0,66920.52,0.0,2.85,6,0
88413,1351.44,46,0.0,117310.979016494,0.0,1096.05,3,0
88415,3530.67,28,0.0,80284.32,1.05,2667.36,21,0
88418,3.0,24,0.0,83839.23,0.51,2.16,0,0
88420,0.0,28,0.0,173250.39,0.0,0.0,0,0
88421,15.0,27,0.0,121920.24,11.13,13.71,0,0
88423,0.0,48,0.0,117310.979016494,0.0,0.0,0,0
88426,0.0,23,0.0,87248.97,0.0,0.0,3,0
88427,3.0,27,0.0,52839.18,0.39,2.13,0,0
88430,3.0,26,0.0,54261.78,2.4,2.79,0,0
88431,15.0,33,0.0,117310.979016494,7.74,12.57,6,0
88432,0.0,39,0.0,75469.11,0.0,0.0,0,0
88433,114167.4,40,0.0,117310.979016494,0.0,30.03,189,0
